3296515,187.79149837560794,-57.11321345705891,* gam Cru,TIC 272314138|* gam Cru|CCDM J12312-5706A|CD-56  4504|CPC 20  3840|CPD-56  5272|CSV 101285|FK5  468|GC 17052|GCRV  7528|GEN# +1.00108903|GJ   470|HD 108903|HIC  61084|HIP  61084|HR  4763|IDS 12256-5633 A|IRAS 12283-5650|JP11  2226|LTT  4752|N30 2892|NLTT 30973|NSV  5672|PPM 341058|RAFGL 4150|SAO 240019|SKY# 23406|SV* BV   839|SV* ZI   944|UBV   11239|UBV M  18297|[DS98] 174|[L91b] 208|2MASS J12310993-5706474|WDS J12312-5707A|NAME Gacrux|TYC 8654-3422-1|WEB 10875
2994088,122.38312555977059,-47.336586329303486,* gam02 Vel,TIC 354825513|2MASS J08093195-4720115|SBC9 500|* gam Vel|* gam02 Vel|2E 0808.0-4711|2E  1936|ALS   980|CCDM J08095-4721A|CD-46  3840|CD-46  3847|CEL   2193|CPC  0  5440|CPD-46  2202|FK5  309|GC 11105|GCRV  5419|GEN# +1.00068273|GOS G262.80-07.69 01|GSC 08140-06533|GUM 12a|HD  68273|HIC  39953|HIP  39953|HR  3207|Hen 3-127|IDS 08065-4703 A|IRAS 08079-4711|JP11  1639|LS  980|MOST 0807-471|MR  12|N30 1888|PPM 312662|SACS 178|SAO 219504|SBC7   334|SKY# 15412|TYC 8140-6533-1|UBV    7815|V* gam02 Vel|WR  11|[ALL76] A|PLX 1940.01|1ES 0807-47.1|1RXS J080933.7-472027|WDS J08095-4720Aa,Ab|WDS J08095-4720A|** DUN   65A|** TOK    2|PMSC 08065-4702AP|PMSC 08065-4702Aab|PMSC 08065-4702A|2XMM J080931.9-472011|AT20G J080931-472011|NAME Regor|UCAC4 214-020008|WEB  7786
3101814,139.27252857166667,-59.275232029166666,* iot Car,Gaia DR3 5300300156538723328|1RXS J091707.8-591619|TIC 386296645|PLX 2222.1|* iot Car|CD-58  2529|CEL   3256|CPC 20  2542|CPD-58  1465|CSV   6705|FK5  351|GC 12831|GCRV  6067|GEN# +1.00080404|GSC 08595-03312|HD  80404|HIC  45556|HIP  45556|HR  3699|IRAS 09157-5903|JP11  1797|N30 2212|NSV  4444|PPM 337789|ROT  1461|SAO 236808|SKY# 17914|TD1 13795|TYC 8595-3312-1|UBV    8888|UBV M  15288|uvby98 100080404|2MASS J09170540-5916308|PLX 2222.10|NAME Aspidiske|WEB  8659
2348159,265.62198000035505,-39.02998307638737,* kap Sco,Gaia DR3 5961206940987571200|TIC 147868882|* kap Sco|CD-38 12137|CEL   4553|CPC 18  8904|CPD-38  6992|EUVE J1742-39.0|FK5  660|GC 23988|GCRV 10217|GEN# +1.00160578|GSC 07885-02065|HD 160578|HIC  86670|HIP  86670|HR  6580|JP11  2875|N30 3935|PMC 90-93   469|PPM 296701|ROT  2475|SACS 387|SAO 209163|SKY# 32005|SRS  30660|TD1 20794|TYC 7885-2065-1|UBV M  22326|UBV   15027|V* kap Sco|[B10]  4474|[SC95] ZET 507|[SC96] Mis  616|[SC96] GC 141|2MASS J17422928-3901479|ALS 15051|uvby98 100160578|WEB 14612|IRAS 17389-3900|1RXS J174229.2-390205
3062624,140.52840670833334,-55.01066713416667,* kap Vel,Gaia DR3 5310393535853560576|TIC 387106852|PLX 2237|SBC9 567|* kap Vel|CEL   3276|CPC 19  3421|CPD-54  2219|FK5  353|GC 12938|GCRV  6104|GEN# +1.00081188|GSC 08588-04200|HD  81188|HIC  45941|HIP  45941|HR  3734|IRAS 09205-5447|JP11  1809|N30 2228|PPM 337874|ROT  1470|SAO 236891|SBC7   377|SKY# 18088|TD1 13872|TYC 8588-4200-1|UBV    8967|UBV M  15354|[B10]  2526|uvby98 100081188|2MASS J09220681-5500386|ALS 14934|PLX 2237.00|Renson 23050|WEB  8713
3004244,136.99899113791412,-43.432590908860746,* lam Vel,TIC 31975064|PLX 2187|* lam Vel|CCDM J09080-4326A|CD-42  4990|CPC  0  7024|CPD-42  3366|CSI-42  4990 21|CSV   6689|FK5  345|GC 12623|GCRV  5989|GEN# +1.00078647|GSC 07689-02617|HD  78647|HIC  44816|HIP  44816|HR  3634|IDS 09043-4302 A|JP11  1770|N30 2164|PPM 313999|SACS 200|SAO 220878|SKY# 17613|TD1 13594|TYC 7689-2617-1|UBV    8792|V* lam Vel|[CS62] E4  76|uvby98 100078647|2MASS J09075977-4325571|PLX 2187.00|WDS J09080-4326A|NAME Suhail|WEB  8567
2246195,211.670614682339,-36.369954742511496,* tet Cen,TIC 179323446|PLX 3206|* tet Cen|*   5 Cen|CCDM J14067-3622A|CD-35  9260|CPC 18  6806|CPD-35  6109|CSI-35  9260 21|Ci 20  831|FK5  520|GC 19033|GCRV  8272|GEN# +1.00123139|GJ   539|HD 123139|HIC  68933|HIP  68933|HR  5288|IDS 14008-3553 A|IRAS 14037-3607|JP11  2468|LFT 1068|LHS  2858|LTT  5502|N30 3206|NLTT 36243|PM 14037-3607|PMC 90-93   370|PPM 292214|SACS 304|SAO 205188|SKY# 25816|SRS  30520|TD1 17252|TYC 7293-2215-1|UBV   12457|UBV M  19965|2MASS J14064097-3622113|PLX 3206.00|WDS J14067-3622A|NAME Menkent|WEB 12044
2319253,264.3297077207907,-42.99782799333082,* tet Sco,WISEA J173719.12-425952.1|TIC 17158018|PLX 3998|* tet Sco|CD-42 12312|CEL   4542|CPC  0 16458|CPD-42  7856|FK5  654|GC 23857|GCRV 10165|GEN# +1.00159532|GSC 07892-07679|HD 159532|HIC  86228|HIP  86228|HR  6553|IRAS 17337-4258|JP11  2866|N30 3918|NSV  9233|PPM 323186|ROT  2465|SAO 228201|SKY# 31826|TD1 20659|UBV   14975|UBV M  22276|[CS62] E7  88|[SC95] ZET 482|[SC96] Mis  563|uvby98 100159532|2MASS J17371913-4259522|PLX 3998.00|NAME Sargas|WEB 14543|WISE J173719.06-425951.7|* tet Sco A|HD 159532A|CD-42 12312A|** SEE  510A|CCDM J17373-4300A|WDS J17373-4300A|UCAC4 236-132816|TYC 7892-7679-1
11684864,24.428522833333336,-57.236752805555554,* alf Eri,TIC 230981971|TYC 8478-1395-1|2MASS J01374284-5714119|PLX  344|[JE82]   39|CD-57   316|GSC 08478-01395|NSV 15353|* alf Eri|CPC 20   447|CPD-57   334|EM* CDS  176|FK5   54|GC  1979|GCRV   916|GEN# +1.00010144|HD  10144|HIC   7588|HIP   7588|HR   472|IRAS 01358-5729|JP11   517|N30  335|PPM 331199|ROT   233|SAO 232481|SKY#  2444|TD1   938|UBV    1700|UBV M   8330|uvby98 100010144|ALS 16724|PLX  344.00|2XMM J013742.5-571413|V* alf Eri|NAME Achernar|WEB  1623
3360143,210.95585562281522,-60.373035161541594,* bet Cen,WISEA J140349.33-602223.1|TIC 328329822|PLX 3198|* bet Cen|2E  3163|CD-59  5054|CEL   4298|CPC 20.1  4149|CPD-59  5365|FK5  518|GC 18971|GCRV  8251|HD 122451|HIC  68702|HIP  68702|HR  5267|IRAS 14002-6008|N30 3189|NAME Agena|PPM 360515|ROT  2025|SACS 302|SAO 252582|SKY# 25751|TD1 17207|NAME Hadar|UBV   12426|V* bet Cen|[B10]  3615|2MASS J14034938-6022226|ALS 14992|PLX 3198.00|1RXS J140348.7-602242|2E 1400.2-6008|EUVE J1403-60.3|WEB 12025|GEN# +1.00122451|uvby98 100122451|* bet Cen A|TYC 9005-3919-1|** VOU   31A|WDS J14038-6022A|CCDM J14038-6022A|IDS 13568-5953 A|WISE J140349.31-602222.3|** RBT    1|WDS J14038-6022Aa,Ab
